,prim_key,car1,car3,car5,car5_resid,RoA,log_total_asset,SUE_earcalldate,leverage,GVKEY,fyear_qtr,cogs_growth_last_year_qtr,sales_growth_last_year_qtr,cash_ratio,debt_assets,debt_capital,cogs_growth_last_qtr,sales_growth_last_qtr,workingcap,oper_lev,quick_ratio,curr_ratio,cash_conversion,inv_turn,asset_turn
195,GV_145042_2014Q1,0.022311123999999998,0.021635569,0.049414913,0.0705999136771124,0.0394766209383585,-0.6368151155368951,-0.0743819654618076,-0.00569780110786455,GV_145042,2014Q1,0.0926436781609196,0.119992533437216,0.045,0.6759999999999999,0.187,0.0,0.0,-59.912,inf,0.955,0.955,185.892,,0.529
196,GV_145042_2014Q2,-0.043774186,-0.123959654,-0.103464254,-0.0974061605867632,-0.170007164943479,-0.634511213568398,-0.030266444914604,-0.00569780110786455,GV_145042,2014Q2,0.0495854929597356,0.105024894616685,0.045,0.6759999999999999,0.187,0.0424012904130724,0.0276737125093296,10.508,34.7939156,0.894,0.894,179.485,,0.5429999999999999
197,GV_145042_2013Q3,-0.079585762,-0.085725704,-0.09299525199999999,-0.0849224244552099,-0.0442608566013844,-0.6272611520656329,-0.670553418115593,-0.00569780110786455,GV_145042,2013Q3,0.12300907827997301,0.127392864210064,0.149,0.682,0.19899999999999998,-0.0181620461253831,0.0210143290141106,-10.681,1.211004935,0.975,0.975,174.012,,0.5429999999999999
198,GV_145042_2013Q4,0.106550757,-0.002603982,-0.034749468,-0.031658865310094,0.0394766209383585,-0.6368151155368951,0.0136986300862851,-0.00569780110786455,GV_145042,2013Q4,0.17253799092165,0.152832773628724,0.121,0.6829999999999999,0.2,0.0255174695415774,0.0531372578946567,-59.912,-8.114364672999999,0.963,0.963,179.308,,0.54
199,GV_001449_2011Q4,-0.02750287,-0.0281227627999998,-0.0448353914000001,-0.0578495709913116,,,,,GV_001449,2011Q4,0.11389919266855801,0.129391764261428,,0.885,0.375,0.0538810900082576,-0.00150300601202405,,2.510075567,,,,,0.203
200,GV_001449_2008Q1,0.015508811,-0.008536308000000001,-0.034769787999999996,-0.0481423341604835,0.0128226586815987,1.8636662834918298,0.35985010929692296,,GV_001449,2008Q1,0.137431606050853,0.13756331644894698,,0.872,0.34600000000000003,0.0321261682242991,0.06223549912870299,,0.660117574,,,,,0.245
201,GV_001449_2009Q1,0.031391788999999996,0.026771142999999997,0.10336093800000001,0.0794853460198602,0.038811464667211,1.8599497299708199,0.20550956314931101,,GV_001449,2009Q1,0.11460101867572198,0.125615186313569,,0.91,0.46399999999999997,-0.00328947368421053,0.127464788732394,,-0.6390367220000001,,,,,0.228
202,GV_001449_2010Q1,-0.03947999,-0.054423313,-0.10170249599999999,-0.11535619948986901,0.0301170969647897,1.96059067082704,0.0776319598904445,-0.004998784667222571,GV_001449,2010Q1,0.0302107133790302,0.0545492400582969,,0.904,0.43200000000000005,-0.0404350910380705,0.101805525342615,,4.7248134330000005,,,,,0.223
203,GV_001449_2011Q1,0.029246896,0.035202546,0.048060621,0.0395408871041725,-0.0388549506050731,2.06191697910212,-0.516290551098272,-0.00503239753961009,GV_001449,2011Q1,0.10423854115327699,0.0102665350444225,,0.889,0.389,-0.0222561640846607,-0.033434076312807,,48.27358491,,,,,0.22399999999999998
204,GV_001449_2012Q1,0.060998036,0.047604790999999994,0.020053771,0.0144084746572343,0.0172925168026409,2.14045150615988,0.513082041012094,-0.00499142924848429,GV_001449,2012Q1,0.11158223610801199,0.219464529998046,,0.8859999999999999,0.379,-0.0242899118511263,0.0436527847466131,,-4.025806452,,,,,0.203
205,GV_001449_2013Q1,0.044089814000000005,0.066864857,0.078289129,0.0654055455914364,0.0288491745325063,2.16536519979496,0.106260652403611,,GV_001449,2013Q1,-0.0411563942983337,-0.00512820512820513,,0.879,0.428,-0.118981737686774,-0.0261960784313725,,-0.588101554,,,,,0.204
206,GV_001449_2008Q2,-0.080850105,-0.083172942,-0.084274475,-0.11628260868906301,0.0182932802554435,1.84948557245074,0.42893827861669304,,GV_001449,2008Q2,0.149215497918668,0.15196599362380403,,0.878,0.37200000000000005,0.0155631013016412,0.0161706116709632,,-2.525334886,,,,,0.243
207,GV_001449_2009Q2,0.024364801000000002,0.07575217299999999,0.12541223,0.0955828123577145,-0.0337071865553672,1.89367129337672,-0.37521299129611896,,GV_001449,2009Q2,0.0663137364168292,-0.00576568265682657,,0.917,0.479,-0.0284336125920284,-0.10243597751405399,,1.0201135829999999,,,,,0.23399999999999999
208,GV_001449_2010Q2,-0.011965833,-0.007768064,0.021287888999999997,0.0081289783279979,0.00918546566956038,2.00112973030938,0.409034203220236,-0.00505474933534977,GV_001449,2010Q2,0.060099294486543,0.15495244722802098,,0.897,0.415,-0.000246426811237063,-0.0169792694965449,,0.821481604,,,,,0.226
209,GV_001449_2011Q2,0.046662262,0.034832392000000004,0.033544767999999996,0.0470318812640462,-0.0629844933667433,2.0908562203447802,-0.479103885555382,-0.00507931276692564,GV_001449,2011Q2,0.132610303179689,0.0216911026310504,,0.889,0.38299999999999995,0.0254407498326266,-0.00586281024037522,,1.0,,,,,0.212
210,GV_001449_2012Q2,-0.028814245,-0.009016439000000001,0.00029937599999999996,-0.0056989740072474395,-0.0368303747861546,2.17348468128857,0.223056473621737,-0.005068198247053579,GV_001449,2012Q2,0.10968443960827,0.160212305877728,,0.885,0.374,0.0236900220839189,-0.0541666666666667,,0.8865855490000001,,,,,0.205
211,GV_001449_2013Q2,0.027833499999999997,0.016841998,0.028123837999999998,0.0154627772585388,0.0334783652338385,2.14432274420474,0.575280458212755,,GV_001449,2013Q2,-0.0945283388899784,0.0240596407997289,,0.879,0.442,-0.0332914572864322,-0.0264175257731959,,-1.430532544,,,,,0.198
212,GV_001449_2008Q3,0.042754661,-0.017366592,0.024451882999999997,0.0293233968967384,-0.0850805813967592,1.84869092280124,-1.74695970994353,,GV_001449,2008Q3,0.10052910052910101,-0.044030044030044006,,0.888,0.406,-0.0147673446642519,-0.148754612546125,,-38.85263158,,,,,0.242
213,GV_001449_2009Q3,0.009439595,-0.02971017,-0.031033373,-0.0200484363920509,-0.0284187489098968,1.94257977521845,0.5000722030785489,,GV_001449,2009Q3,0.11764705882352902,0.226225955025738,,0.9159999999999999,0.465,0.0326626600470342,0.0498724193922524,,0.688365019,,,,,0.22899999999999998
214,GV_001449_2010Q3,0.020013619,0.006668743,0.006237534,-0.00166666858117829,0.0222192939871322,2.04234255890473,0.44369336302540796,,GV_001449,2010Q3,0.0880566801619433,0.19178082191780801,,0.892,0.405,0.059896475228001,0.08335007029524,,0.81677771,,,,,0.223
215,GV_001449_2011Q3,0.06578737700000001,0.015912698,0.058445004,0.0403388341873498,0.0100946733185938,2.13618980550745,0.0365343212769004,-0.00506659246051049,GV_001449,2011Q3,0.12651162790697698,0.11012235817575099,,0.889,0.386,0.0541893362350381,0.177118144289365,,0.705466541,,,,,0.20600000000000002
216,GV_001449_2012Q3,0.009146828000000001,0.020194198,0.047436013,0.0391276991851713,0.0284294010219119,2.24446767030887,0.30791400176507694,-0.00502845868618222,GV_001449,2012Q3,0.0941370767960363,0.14345357381429502,,0.884,0.40700000000000003,0.039419494018434996,0.160115215181294,,0.43803979299999996,,,,,0.205
217,GV_001449_2013Q3,-0.017902493000000002,-0.020907669,-0.022136101000000002,-0.0284035278097028,-0.0006036839148453661,2.1623239233977,-0.673362495010739,,GV_001449,2013Q3,-0.10452830188679199,-0.14035343946253798,,0.877,0.41600000000000004,0.0279402209226771,-0.0261416280608868,,1.632732316,,,,,0.201
218,GV_001449_2007Q4,-0.050244982,-0.042449362000000004,-0.050913704000000004,-0.0641246415408279,-0.00124704417468323,1.8084069197310502,0.29211520020299697,-0.005292841783164129,GV_001449,2007Q4,0.0787649653434152,0.0895036615134256,,0.866,0.35,0.0656707127295363,0.0404040404040404,,1.8021534319999999,,,,,0.24600000000000002
219,GV_001449_2008Q4,-0.10643535400000001,-0.136732459,0.124398945,0.129956050694118,-0.0648130949076549,1.9186509763301298,-0.451153963258244,-0.005067587430413661,GV_001449,2008Q4,0.15420560747663598,0.0604929051530993,,0.9159999999999999,0.49700000000000005,0.11764705882352902,0.154158764562449,,0.480054091,,,,,0.23399999999999999
220,GV_001449_2009Q4,0.0072980480000000006,-0.041804667000000004,-0.032681119,-0.0445095090661428,-0.0550418123782547,1.95312130834033,0.0622179020611518,-0.00494711466103331,GV_001449,2009Q4,0.0700910931174089,0.0791079812206573,,0.9,0.43,0.0700910931174089,0.015687140963323,,3.0852348989999996,,,,,0.231
221,GV_001449_2010Q4,-0.03016144,-0.012336943999999999,-0.050707996,-0.0681382183418814,-0.029728553239616998,2.0612985954802903,0.266097762362005,-0.0050297658842602,GV_001449,2010Q4,0.0837077323244266,0.15162062214487698,,0.8909999999999999,0.386,0.0658139534883721,-0.0185391175380052,,1.6564455569999998,,,,,0.22399999999999998
222,GV_001449_2012Q4,-0.060224484,-0.06512226,-0.094864882,-0.10840902526909901,-0.0276927439801832,2.21487456110167,0.0166518180658506,-0.00503562105744791,GV_001449,2012Q4,0.0619000979431929,0.0662318113396889,,0.878,0.479,0.0228301886792453,-0.0689353001314444,,-0.9450044470000001,,,,,0.203
223,GV_141845_2006Q1,0.05315675,0.0683655343000001,0.0774130549,-0.0177679183970154,-0.31285621013702697,-0.313072116078508,,-0.0033487534220433103,GV_141845,2006Q1,0.0,0.0,1.3869999999999998,0.7709999999999999,0.574,,,611.0,-5.166666667,1.828,2.072,19.489,5.681,0.883
224,GV_141845_2006Q2,0.08410499800000001,0.1309833369,0.1228796555,0.0260381880276372,-0.341755904006971,-0.33337021303362,,-0.00287160311086087,GV_141845,2006Q2,0.0,0.0,1.365,0.789,0.602,-0.0217391304347826,-0.0148883374689826,561.0,-6.508196721,1.975,2.247,20.430999999999997,5.487,0.9009999999999999
225,GV_141845_2006Q3,0.2258031507,0.1648777864,0.1503038305,0.0415453209526782,0.453459185594081,-0.389816541170561,,-0.00313945233338259,GV_141845,2006Q3,0.0,0.0,1.085,0.7979999999999999,0.63,-0.1,-0.0377833753148615,458.0,-2.402515723,1.962,2.252,23.37,5.3260000000000005,0.912
226,GV_141845_2005Q4,0.12488970320000001,0.12030397699999999,0.0810305832,-0.029628592811894,-0.0412273040050678,-0.288095203895255,,-0.0035798072927798203,GV_141845,2005Q4,0.0,0.0,1.298,0.7659999999999999,0.5660000000000001,,,629.0,-27.73333333,2.023,2.289,29.85,5.257000000000001,0.807
227,GV_141845_2006Q4,0.0425863009,0.0903339857000001,0.0855695617,-0.0201869977714517,0.0533058956824417,-0.422759264250601,,-0.00278365548395134,GV_141845,2006Q4,0.0,0.0,1.266,0.7879999999999999,0.611,0.0740740740740741,0.0157068062827225,423.0,-4.511627907,1.819,2.128,30.215,5.78,0.93
228,GV_126554_2007Q1,0.0241779602,-0.0281670126,-0.056084113600000006,-0.0604645237598458,0.285125175748491,0.502940952747583,-0.770612665585067,-0.0047006156845919205,GV_126554,2007Q1,0.0485436893203883,0.0968294772922022,1.453,0.5,0.332,-0.0199637023593466,-0.036144578313253004,2377.0,-7.272727272999999,2.167,2.589,104.165,3.182,0.67
229,GV_126554_2008Q1,-0.01730803,-0.058116416,-0.068411199,-0.0714824169655499,0.19434368910598104,0.524356604886269,-0.0458857536195479,-0.00406886964877801,GV_126554,2008Q1,0.0740740740740741,0.08828125,1.15,0.5479999999999999,0.391,-0.0507364975450082,-0.0366528354080221,2396.0,-14.66315789,1.78,2.137,101.29,3.4739999999999998,0.755
230,GV_126554_2009Q1,-0.090112209,-0.11262681199999999,-0.14268906,-0.156263323784022,0.0581065832475976,0.500393782167422,-0.099087202236828,-0.0036136983118658,GV_126554,2009Q1,-0.118965517241379,-0.16295764536970597,1.115,0.615,0.47,-0.15676567656765697,-0.212694125590817,1878.0,-4.24,1.6469999999999998,1.963,107.41799999999999,3.4619999999999997,0.7440000000000001
231,GV_126554_2010Q1,0.004427755,0.006845675,0.021060673,0.0177082977059526,0.0865729415839973,0.533379782633564,0.0123473597423305,-0.00296535211238061,GV_126554,2010Q1,-0.00587084148727984,0.0403087478559177,1.64,0.647,0.529,0.0539419087136929,0.0394173093401885,2970.0,-31.92105263,2.253,2.648,101.096,3.424,0.639
232,GV_126554_2011Q1,-0.037462867999999996,-0.021309674,-0.017908561,-0.0161269666995565,0.344928469484448,0.568885839995476,0.13643379706703898,-0.0041371155392910895,GV_126554,2011Q1,0.251968503937008,0.25638911788953,1.476,0.653,0.542,-0.0392749244712991,-0.0378787878787879,3192.0,-0.92251816,1.925,2.1959999999999997,87.881,3.4739999999999998,0.667
233,GV_126554_2012Q1,-0.006845004,-0.06372014599999999,-0.039930352,-0.035274320146372,0.369396352718216,0.64156563003915,0.0797862078639923,-0.00451846122506023,GV_126554,2012Q1,0.0911949685534591,0.0728346456692913,1.9980000000000002,0.523,0.38299999999999995,-0.0519125683060109,-0.0554592720970537,4010.0,38.92857143,2.714,3.2539999999999996,102.77600000000001,3.19,0.758
234,GV_126554_2013Q1,-0.054818828,-0.060011842,-0.075497979,-0.0780802342124035,0.207960570738457,0.734555851095053,-0.227818878005329,-0.00462451820505281,GV_126554,2013Q1,0.00720461095100865,0.0275229357798165,1.386,0.501,0.353,-0.0318559556786704,-0.0492359932088285,2866.0,14.35897436,2.026,2.552,116.538,2.88,0.684
235,GV_126554_2006Q2,0.014251475,-0.0782668633,-0.0162540771999999,-0.0030261991129921896,0.15977635987083402,0.569838174356964,,-0.00480268400111246,GV_126554,2006Q2,0.0,0.0,1.463,0.45899999999999996,0.259,0.0621359223300971,0.0616966580976864,2792.0,39.96774194,2.169,2.6060000000000003,122.273,2.95,0.67
236,GV_126554_2007Q2,-0.0014677707999999998,0.0361653242,0.0153158708,-0.0014203746579707901,0.209596244195345,0.510274234791175,-0.0210073327094049,-0.0046720044572575205,GV_126554,2007Q2,-0.0127970749542962,0.0653753026634383,1.4080000000000001,0.504,0.337,0.0,0.03125,2237.0,14.66666667,2.13,2.559,102.376,3.247,0.6990000000000001
237,GV_126554_2008Q2,0.072871314,0.10154496699999999,0.12442344400000001,0.10271663850736801,0.31731901693688,0.541115350507344,0.0478961363996752,-0.00386905530335176,GV_126554,2008Q2,0.1,0.10303030303030301,1.099,0.5670000000000001,0.42200000000000004,0.0241379310344828,0.0452261306532663,2141.0,6.772093022999999,1.636,1.935,101.79799999999999,3.5239999999999996,0.763
238,GV_126554_2009Q2,-0.043134697,-0.030742755,-0.056218977999999996,-0.0757470674464231,-0.404689745883122,0.45005107487421797,-2.0070660402110003,-0.0035329927633354604,GV_126554,2009Q2,-0.161616161616162,-0.250686813186813,1.157,0.626,0.48,-0.025440313111546,-0.0643224699828473,1784.0,-1.861774744,1.797,2.198,109.25200000000001,3.4019999999999997,0.722
239,GV_126554_2010Q2,-0.047187448,-0.016052047,0.016159243,0.0133016605242945,0.15276019745470498,0.548219492528291,0.469763955678994,-0.00301650783375997,GV_126554,2010Q2,0.0421686746987952,0.164986251145738,1.661,0.654,0.542,0.0216535433070866,0.0478153338829349,3003.0,6.585492228,2.153,2.454,92.7,3.5580000000000003,0.638
240,GV_126554_2011Q2,0.05665800000000001,0.042149541,0.030108416000000002,0.0538968574601168,0.328375235706492,0.611652969452817,0.10468792536122301,-0.0043792177522368,GV_126554,2011Q2,0.360308285163776,0.321007081038552,1.5219999999999998,0.624,0.504,0.110062893081761,0.101706036745407,3504.0,2.775206612,2.061,2.4,91.995,3.37,0.6970000000000001
241,GV_126554_2012Q2,0.040274846,0.02918081,0.015400318,0.0197032961891201,0.403926472639206,0.661574235449365,0.139605471892317,-0.00457696511446335,GV_126554,2012Q2,0.0637393767705382,0.0321620011911852,2.061,0.512,0.373,0.0821325648414986,0.0599388379204893,4175.0,5.51910828,2.737,3.272,105.286,3.157,0.748
242,GV_126554_2013Q2,0.03329011,0.040878976000000004,0.076410595,0.0740508624549237,0.18656517678067103,0.730890718602352,-0.36340928683806395,-0.00461811001004599,GV_126554,2013Q2,-0.0319573901464714,-0.0005770340450086549,1.195,0.501,0.35,0.0400572246065808,0.030952380952381002,2910.0,-26.24242424,1.84,2.374,120.49700000000001,2.7910000000000004,0.665
243,GV_126554_2006Q3,0.043077444000000006,0.08736769380000001,0.0984347307000001,0.099745566711487,0.447352893400885,0.54532705680084,,-0.00473611674792046,GV_126554,2006Q3,0.0,0.0,1.406,0.47100000000000003,0.27399999999999997,-0.0786106032906764,0.0,2540.0,-3.777439024,2.13,2.54,111.917,3.075,0.6609999999999999
244,GV_126554_2007Q3,0.0378842425,-0.023143577999999998,-0.0239563162,-0.0388939498946655,0.38960297446788705,0.48891933716491404,-0.0457445150541326,-0.00458870527668815,GV_126554,2007Q3,0.117063492063492,0.10895883777239698,1.32,0.51,0.342,0.0425925925925926,0.0409090909090909,1771.0,-5.305019305,2.039,2.474,99.715,3.377,0.735
245,GV_126554_2008Q3,-0.022696157999999998,-0.029317259,-0.049344012,-0.0341711699070886,0.314788668318193,0.530804616001744,-0.030266444914604,-0.00393074157461872,GV_126554,2008Q3,0.0337477797513321,0.0509461426491994,1.122,0.578,0.44299999999999995,-0.0202020202020202,-0.00824175824175824,2180.0,-10.85714286,1.59,1.849,103.189,3.553,0.759
246,GV_126554_2009Q3,0.0573082,0.04455306,0.059389116,0.0806753808047104,-0.16718060334008802,0.449781966387085,-0.5572651533152759,-0.00359485203299355,GV_126554,2009Q3,-0.20446735395189003,-0.268005540166205,1.2590000000000001,0.638,0.49200000000000005,-0.07028112449799201,-0.0311640696608616,1906.0,-352.3333333,2.094,2.639,109.87100000000001,3.352,0.691
247,GV_126554_2010Q3,0.050263370999999994,0.005795263,0.020728248,0.0231253736149722,0.317010776599692,0.641630441428776,0.41138159758255394,-0.00250660703512708,GV_126554,2010Q3,0.22894168466522696,0.319772942289499,1.5719999999999998,0.6709999999999999,0.568,0.0963391136801541,0.0975609756097561,2818.0,1.046511628,2.0,2.251,87.626,3.5610000000000004,0.63
248,GV_126554_2011Q3,0.043251132000000005,-0.035329741,-0.121085364,-0.128890205617218,0.6060595032519661,0.6187021430095749,0.184309918335548,-0.00444047588880849,GV_126554,2011Q3,0.27768014059754,0.212903225806452,1.704,0.581,0.45,0.0297450424929178,0.00774270399047052,3718.0,16.26923077,2.349,2.78,95.686,3.3480000000000003,0.737
249,GV_126554_2012Q3,-0.09397730800000001,-0.11908256699999999,-0.08385702099999999,-0.0818640066182844,0.36230424818210205,0.6827423321174921,-0.318267831701526,-0.0045925568226218,GV_126554,2012Q3,0.0110041265474553,0.0183215130023641,1.742,0.507,0.366,-0.0213049267643142,-0.005770340450086561,2121.0,5.00872093,2.369,2.88,109.02,3.051,0.731
250,GV_126554_2013Q3,0.026569865,0.04056811,0.044840936,0.0488748373862707,0.199251593241522,0.7134216117517079,-0.27520966667186897,-0.00432606434051625,GV_126554,2013Q3,-0.0530612244897959,-0.0412071967498549,1.341,0.509,0.359,-0.0426409903713893,-0.046189376443418,3034.0,-5.3462783169999994,2.028,2.6039999999999996,124.292,2.741,0.65
251,GV_126554_2006Q4,-0.076980938,-0.0697712312,-0.0588906485,-0.0545778624128379,0.273052476328847,0.517197411017036,0.10765804443477801,-0.00469815552318582,GV_126554,2006Q4,0.0,0.0,1.4709999999999999,0.503,0.34,0.0932539682539683,0.0718321226795803,2420.0,-3.688888889,2.166,2.573,106.95299999999999,3.1460000000000004,0.7040000000000001
252,GV_126554_2007Q4,0.09504695,0.106283509,0.082452977,0.0795433676550403,0.34179293181536696,0.531820418321262,0.0224332873393339,-0.00412891269250711,GV_126554,2007Q4,0.10889292196007302,0.088855421686747,1.0979999999999999,0.5720000000000001,0.42700000000000005,0.0852575488454707,0.0524017467248908,2008.0,2.7283018869999998,1.821,2.207,94.12,3.55,0.726
253,GV_126554_2008Q4,-0.009847335,-0.064233291,-0.070573953,-0.0547155191090393,0.47956501952913,0.522614588680766,0.0513081896660246,-0.00367897798101045,GV_126554,2008Q4,-0.00818330605564648,0.0242047026279391,1.078,0.6559999999999999,0.48700000000000004,0.0412371134020619,0.0256232686980609,1883.0,-14.24038462,1.9340000000000002,2.421,97.94,3.699,0.77
254,GV_126554_2009Q4,0.056750128,0.07311814400000001,0.07904053,0.0775134681295183,-0.0495543620345361,0.53633126345393,-0.539668782737239,-0.0028805525316994,GV_126554,2009Q4,-0.204620462046205,-0.21201890614449698,2.22,0.6709999999999999,0.562,0.041036717062635,0.10406811731315,2838.0,1.12319538,3.036,3.5269999999999997,109.905,3.27,0.596
255,GV_126554_2010Q4,0.044737902999999996,0.009754711999999999,0.027621085,0.0204921908547828,0.46155600859317497,0.679043679620426,0.41320179185714,-0.0029179589187023603,GV_126554,2010Q4,0.37344398340249,0.35732647814909996,1.3619999999999999,0.6659999999999999,0.565,0.163444639718805,0.13548387096774198,3086.0,2.657718121,1.7690000000000001,2.001,86.24799999999999,3.562,0.631
256,GV_126554_2011Q4,0.049582218,0.031098336,0.00211843,-0.000594421395087147,0.495720723288784,0.638837099940614,-0.0374892185125788,-0.00446473781507533,GV_126554,2011Q4,0.10574018126888199,0.0928030303030303,1.92,0.523,0.381,0.00687757909215956,0.0230496453900709,3732.0,5.694078947,2.543,3.032,89.51700000000001,3.471,0.7070000000000001
257,GV_126554_2012Q4,-0.011451093999999998,-0.009167709,-0.0021524129999999997,-0.00539522807210293,0.6562829908583551,0.728042887172122,0.370653191008053,-0.00458966754894924,GV_126554,2012Q4,-0.0136612021857923,0.0207972270363951,1.242,0.508,0.353,-0.017687074829932,0.0255368543238537,2736.0,2.2682926830000003,1.91,2.445,109.14200000000001,3.029,0.7
258,GV_126554_2013Q4,0.05287180599999999,0.049977445,0.046434540999999996,0.0454862175319099,0.264015997630692,0.7363799109303001,-0.8146512776831801,-0.0044564765469163,GV_126554,2013Q4,-0.0193905817174515,-0.0277306168647425,1.67,0.505,0.37200000000000005,0.0172413793103448,0.0399515738498789,3381.0,4.210784314,2.445,3.11,125.79299999999999,2.713,0.639
259,GV_030399_2008Q1,-0.39980648399999996,-0.43631357200000004,-0.40397933399999997,-0.44443527661207305,-0.418539207420228,-0.196242391804923,-1.28621948368512,0.000962902211634235,GV_030399,2008Q1,0.309804860585916,0.183160538500911,0.684,0.792,0.721,0.11289338138278501,0.0215043265574578,-98.005,3.9880903819999998,0.852,0.945,4.3660000000000005,58.54,1.265
260,GV_030399_2009Q1,0.325378042,0.249752835,0.25388463,0.202925641569582,0.14843585772321,-0.223487503087977,0.36142940444713206,0.0028431145667031,GV_030399,2009Q1,-0.24564642510004897,-0.0912756899416657,0.6579999999999999,0.8370000000000001,0.772,-0.10798454672902198,-0.0805205161049514,-104.01100000000001,15.08951442,0.777,0.821,1.6059999999999999,59.438,1.242
261,GV_030399_2010Q1,-0.089967604,-0.078125954,-0.023861619,-0.06459871893988599,-0.21232840146817397,-0.173139626275733,-0.144691184553411,-0.000292395898031306,GV_030399,2010Q1,0.242804663561785,0.116589015693185,0.7190000000000001,0.795,0.722,0.0366978903967016,0.0112109646542965,7.767,366.7521212,0.973,1.043,,45.63399999999999,1.077
262,GV_030399_2008Q2,0.058205552,-0.021635041,0.5128228579999999,0.453731327858749,-0.226806500481032,-0.12907473621933402,-0.998335917896833,0.000379258012653922,GV_030399,2008Q2,0.40568114810776895,0.130155853215675,0.685,0.795,0.725,0.19953228822195299,0.162626531922849,56.488,2.615077674,0.885,0.951,6.051,53.966,1.1420000000000001
263,GV_030399_2009Q2,-0.014611866000000001,0.023950129,0.048916527,-0.00799628709274583,0.596188050603458,-0.22048063805002302,0.392731241177757,0.0005865442920538611,GV_030399,2009Q2,-0.305370038961,-0.129405232340131,0.643,0.841,0.777,0.104563025028613,0.11384340028231099,-48.538999999999994,56.26892245,0.8540000000000001,0.9179999999999999,3.403,50.148999999999994,1.136
264,GV_030399_2010Q2,-0.035663199,-0.051008937000000004,-0.068197167,-0.10843947412188301,-0.0076377218677284595,-0.18057841686203302,-0.225520644185282,-0.000306272334877018,GV_030399,2010Q2,0.20726157348574198,0.160529310713274,0.752,0.79,0.7140000000000001,0.0729735208657121,0.157675649146232,30.525,-24.45139786,0.888,0.9490000000000001,2.946,44.083,1.088
265,GV_030399_2008Q3,0.11017017,0.100490916,0.319470937,0.297259054446634,-0.9416012105967779,-0.20342328872531398,-1.07902172619571,0.00152666035626535,GV_030399,2008Q3,0.31995004254063597,0.10637822382529101,0.6679999999999999,0.804,0.735,-0.0144481631593718,-0.0289711269433789,-47.715,-2.3077861719999997,0.903,0.971,5.816,55.638999999999996,1.128
266,GV_030399_2009Q3,-0.08936569400000001,-0.078946379,-0.10455578199999999,-0.120654241842431,-0.0200433236458537,-0.20734131851187199,0.378947997769372,0.0008203340845028599,GV_030399,2009Q3,-0.24663203391621102,-0.112714839920866,0.633,0.8370000000000001,0.772,0.0688902357165667,-0.0103552868949547,-140.82,12.57000379,0.8190000000000001,0.879,1.4080000000000001,48.76,1.141
267,GV_030399_2007Q4,-0.0196493916,-0.0562317220000002,-0.0775653717000002,-0.11785970569139699,-0.132305613361678,-0.237796694791885,,6.42112438912802e-05,GV_030399,2007Q4,0.23328811908736802,0.26504230631723796,0.684,0.782,0.713,0.00325774370934152,-0.0406191716443049,-28.197,-12.39830113,0.948,1.0070000000000001,6.643,59.163000000000004,1.146
268,GV_030399_2008Q4,0.0294791832,-0.00402477320000011,0.00220886059999993,-0.0193174301562185,-1.2349537726902902,-0.233667168686225,,0.00534388729929813,GV_030399,2008Q4,-0.0588558778324569,0.00955576566021957,0.5920000000000001,0.8809999999999999,0.83,-0.28466222350831893,-0.12457744930876899,-127.44,-5.4299941039999995,0.872,0.9520000000000001,6.4510000000000005,48.631,1.147
269,GV_030399_2009Q4,-0.00319267,-0.0183112774000002,-0.0317031029000002,-0.0706148894167937,0.0304151097809779,-0.17356548661041302,,0.00018223494511471002,GV_030399,2009Q4,0.0693577903106707,0.0152982194209514,0.821,0.78,0.7170000000000001,0.0153763611310953,0.00172413215891491,30.884,4.7068002710000005,0.8029999999999999,0.853,1.6059999999999999,51.36,1.107
270,GV_027845_2013Q1,-0.002247113,0.032055761,0.051159232,0.0451292165025397,-0.250284442719654,0.9029281807139959,-0.819779025899739,-0.00136703294742873,GV_027845,2013Q1,0.0670890372214052,0.243521616479696,0.129,0.644,0.59,-0.0149347258485639,0.0830190835333104,900.9,27.27338129,0.862,1.431,136.183,2.696,0.569
271,GV_027845_2013Q2,0.049470892999999995,0.078986871,0.08958270199999999,0.0837752091699171,-0.9055130391166851,0.8768787405775971,-1.88378358002822,-0.00133129536844017,GV_027845,2013Q2,0.347186265158741,0.468270365997639,0.11800000000000001,0.696,0.648,0.0482400339270568,0.049749406489053,1527.0,-3.24918354,0.8740000000000001,1.429,38.321,2.7569999999999997,0.608
272,GV_027845_2013Q3,0.056572713,0.077285475,0.059868794,0.060454935100955,-0.0205301983416392,0.8804990255374029,-0.054420585923555,-0.00159909589117803,GV_027845,2013Q3,0.3912487569257,0.5662931839402429,0.11699999999999999,0.7340000000000001,0.691,-0.00950743400424809,0.0116594632626395,1266.2,24.10778443,0.8859999999999999,1.4669999999999999,39.158,2.5780000000000003,0.5720000000000001
273,GV_027845_2012Q4,-0.031484409,-0.022948037999999997,-0.017102667,-0.0237932423577055,-0.0742984654667362,0.900029109494412,-0.391406578978671,-0.00161823501316218,GV_027845,2012Q4,0.0931613197853637,0.13310889550692698,0.121,0.727,0.647,0.36027844864327296,0.36181139122315603,1169.1,0.232199005,0.9520000000000001,1.4969999999999999,30.836,3.603,0.857
